3;"Auf Wasser gehen";"Verwandlung";"1 Aktion";"9 Meter";;"1 Stunde";"Dieser Zauber verleiht die Fähigkeit, sich über flüssige Oberflächen zu bewegen, darunter Wasser, Säure, Schlamm, Schnee, Treibsand oder Lava, als handele es sich um ungefährlichen, festen Boden (Kreaturen, die sich über geschmolzene Lava bewegen, können jedoch trotzdem Hitzeschaden erleiden). Bis zu zehn bereitwillige Kreaturen in Reichweite, die du sehen kannst, erhalten für die Wirkungsdauer diese Fähigkeit.  Wählst du eine Kreatur als Ziel, die in einer Flüssigkeit untergetaucht ist, bringt der Zauber sie mit einer Geschwindigkeit von 18 Metern pro Runde an die Oberfläche.";"cleric,druid,ranger,sorcerer"
3;"Fluch";"Nekromantie";"1 Aktion";"Berührung";;"Konzentration bis 1 min";"Du berührst eine Kreatur, die einen Weisheitsrettungswurf ausführen muss oder für die Wirkungsdauer verflucht wird. Wähle beim Wirken des Zaubers die Art des Fluchs aus den folgenden Optionen aus:  " Wähle einen Attributswert aus. Solange das Ziel verflucht ist, ist es bei allen Attributs- und Rettungswürfen mit diesem Attributswert im Nachteil.<br/> " Solange das Ziel verflucht ist, ist es bei Angriffswürfen gegen dich im Nachteil.<br/> " Solange das Ziel verflucht ist, muss es zu Beginn jedes seiner Züge einen Weisheitsrettungswurf ausführen. Scheitert der Wurf, kann es in diesem Zug keine Aktion ausführen.<br/> " Solange das Ziel verflucht ist, fügen deine Angriffe und Zauber dem Ziel zusätzlich 1W8 nekrotischen Schaden zu.<br/>  Der Zauber <a href=64>Fluch brechen</a> beendet diesen Effekt. Der SL kann einen alternativen Effekt für den Fluch zulassen, der jedoch nicht mächtiger sein sollte als die beschriebenen Effekte. Der SL hat das letzte Wort, was den Effekt angeht.<br/><b>Auf höheren Stufen</b> Wirkst du diesen Zauber, indem du einen Zauberplatz des 4. Grades oder höher nutzt, ändert sich die Wirkungsdauer zu: Konzentration bis 10 Minuten. Bei einem Zauberplatz des 5. Grades oder höher beträgt die Wirkungsdauer 8 Stunden. Bei einem Zauberplatz des 7. Grades oder höher beträgt die Wirkungsdauer 24 Stunden. Bei einem Zauberplatz des 9. Grades hält der Zauber an, bis er gebannt wird. Bei einem Zauberplatz des 5. Grades oder höher wird keine Konzentration mehr benötigt.";"bard,cleric,wizard"
3;"Fluch brechen";"Bannzauber";"1 Aktion";"Berührung";;"Unmittelbar";"Auf deine Berührung hin enden alle Flüche, die eine Kreatur oder einen Gegenstand betreffen. Ist der verfluchte Gegenstand magisch, bleibt der Fluch zwar bestehen, aber der Zauber bricht die Einstimmung des Besitzers, so dass der Gegenstand entfernt oder weggeworfen werden kann.";"cleric,paladin,warlock,wizard"
3;"Glyphe des Schutzes";"Bannzauber";"1 Stunde";"Berührung";;"Bis entzaubert/ausgelöst";"Wenn du diesen Zauber wirkst, zeichnest du eine Glyphe, die anderen Kreaturen Schaden zufügt. Dies geschieht entweder auf einer Oberfläche (wie einem Tisch, dem Fußboden oder einer Wand) oder in einem Gegenstand, der verschlossen werden kann (wie einem Buch, einer Schriftrolle oder einer Schatztruhe), um die Glyphe zu verbergen. Wählst du eine Oberfläche, kann die Glyphe einen Bereich mit einem Radius von maximal drei Metern abdecken. Wählst du einen Gegenstand, muss dieser an seinem Standort bleiben. Wird er mehr als drei Meter von dem Ort entfernt, an dem du den Zauber gewirkt hast, wird die Glyphe zerstört und der Zauber endet, ohne ausgelöst zu werden.  Die Glyphe ist nahezu unsichtbar. Es ist ein erfolgreicher Intelligenzwurf (Nachforschungen) gegen deinen Zauberrettungswurf-SG nötig, um sie zu entdecken.  Wenn du den Zauber wirkst, entscheidest du, was die Glyphe auslöst. Glyphen auf Oberflächen werden meist dadurch ausgelöst, dass jemand sie berührt oder darauf steht, einen Gegenstand bewegt, der die Glyphe verdeckt, sich der Glyphe auf eine bestimmte Entfernung nähert oder mit dem Gegenstand interagiert, auf den die Glyphe geschrieben wurde. Glyphen auf Gegenständen werden meist dadurch ausgelöst, dass jemand den Gegenstand öffnet, sich ihm auf eine bestimmte Entfernung nähert oder die Glyphe sieht oder liest. Sobald die Glyphe ausgelöst wurde, endet der Zauber.  Du kannst die Auslösebedingung des Zaubers weiter verfeinern, so dass der Zauber nur bei bestimmten Umständen oder körperlichen Eigenschaften (wie Größe oder Gewicht) sowie Kreaturentypen (etwa Aberrationen oder Drow) oder bei einer bestimmten Gesinnung ausgelöst wird. Du kannst auch Bedingungen für Kreaturen festlegen, die die Glyphe nicht auslösen, wenn sie beispielsweise ein bestimmtes Passwort aussprechen. Beim Zeichnen der Glyphe wählst du aus, ob es sich um explosive Runen oder eine Zauberglyphe handelt. <strong>Explosive Runen:</strong> Wird die Glyphe ausgelöst, explodiert ihre magische Energie in einer Sphäre mit einem Radius von sechs Metern mit der Glyphe im Zentrum. Die Sphäre breitet sich um Ecken aus. Jede Kreatur in diesem Bereich muss einen Geschicklichkeitsrettungswurf ausführen. Scheitert der Wurf, erleidet sie 5W8 Blitz-, Feuer-, Kälte-, Säure- oder Schallschaden (deine Wahl beim Wirken der Glyphe), anderenfalls die Hälfte.  <strong>Zauberglyphe:</strong> Du kannst einen vorbereiteten Zauber des maximal 3. Grades in der Glyphe speichern, den du beim Erschaffen der Glyphe wirkst Der Zauber muss eine einzelne Kreatur oder einen Bereich zum Ziel haben. Wenn er auf diese Weise gewirkt wird, hat der gespeicherte Zauber keinen unmittelbaren Effekt. Erst wenn die Glyphe ausgelöst wird, wird der gespeicherte Zauber gewirkt. Ein gezielter Zauber hat die Kreatur zum Ziel, die die Glyphe auslöst.  Wirkt der Zauber auf einen Bereich, ist dieser auf die Kreatur zentriert. Wenn der Zauber feindlich gesinnte Kreaturen beschwört oder schädliche Gegenstände oder Fallen erschafft, erscheinen sie so nahe wie möglich beim Eindringling und greifen ihn an. Erfordert der Zauber Konzentration, hält er bis zum Ende seiner Wirkungsdauer an.<br/><b>Auf höheren Stufen</b> Wenn du diesen Zauber wirkst, indem du einen Zauberplatz des 4. Grades oder höher nutzt, erhöht sich der Schaden der explosiven Runen für jeden Grad über dem 3. um 1W8. Wenn du eine Zauberglyphe erschaffst, kannst du Zauber bis zum selben Grad des Zauberplatzes speichern, den du für die Glyphe des Schutzes verwendet hast.";"cleric,wizard,bard"
3;"Hellsehen";"Erkenntnis";"10 Minuten";"1,6km";;"Konzentration bis 10 min";"Du erschaffst einen unsichtbaren Sensor in Reichweite an einem dir bekannten Ort (den du bereits gesehen oder besucht hast) oder an einem offensichtlichen Ort, der dir unbekannt ist (wie hinter einer Tür, um eine Ecke oder in einem Hain), Der Sensor bleibt für die Wirkungsdauer bestehen und kann weder angegriffen noch anderweitig beeinflusst werden.  Wenn du diesen Zauber wirkst, wählst du Sehen oder Hören aus. Du nimmst den gewählten Sinn durch den Sensor wahr, als ob du dich in seinem Bereich befindest. Als Aktion kannst du zwischen Sehen und Hören wechseln.  Eine Kreatur, die den Sensor sehen kann (beispielsweise mit <a href=314>Unsichtbares sehen</a> oder <a href=327>Wahrer Blick</a>), sieht eine leuchtende, etwa faustgroße und immaterielle Kugel.";"bard,cleric,sorcerer,wizard"
3;"Leuchtfeuer der Hoffnung";"Bannzauber";"1 Aktion";"9 Meter";;"Konzentration bis 1 min";"Dieser Zauber verleiht Hoffnung und Lebenskraft. Wähle eine beliebige Anzahl Kreaturen in Reichweite aus. Während der Wirkungsdauer ist jedes Ziel bei Weisheits- und Todesrettungswürfen im Vorteil und gewinnt durch Heilung die maximal mögliche Anzahl an Trefferpunkten zurück.";"cleric"
3;"Magie bannen";"Bannzauber";"1 Aktion";"36 Meter";;"Unmittelbar";"Wähle eine Kreatur, ein Objekt oder einen magischen Effekt in Reichweite. Jeder Zauber des 3. Grades oder niedriger, der auf dem Ziel liegt, endet. Führe für jeden Zauber des 4. Grades oder höher, der auf dem Ziel liegt, einen Attributswurf mit deinem Attribut zum Zauberwirken aus. Der SG ist gleich 10 + der Grad des Zaubers. Bei einem erfolgreichen Wurf endet der Zauber.<br/><b>Auf höheren Stufen</b> Wenn du diesen Zauber wirkst, indem du einen Zauberplatz des 4. Grades oder höher nutzt, beendest du automatisch die Effekte von Zaubern, die auf dem Ziel liegen und deren Grad gleich oder niedriger als der Grad des Zauberplatzes ist, den du gerade nutzt.";"cleric,druid,ranger,sorcerer"
3;"Massen-Heilendes Wort";"Hervorrufung";"1 Bonusaktion";"18 Meter";;"Unmittelbar";"Du sprichst magische Worte der Heilung und bis zu sechs Kreaturen deiner Wahl in Reichweite, die du sehen kannst, erhalten Trefferpunkte in Höhe von 1W4 + deinem Zauberwirken-Attributsmodifikator zurück. Dieser Zauber wirkt nicht auf Untote oder Konstrukte.<br/><b>Auf höheren Stufen</b> Wirkst du diesen Zauber, indem du einen Zauberplatz des 4. Grades oder höher nutzt, steigt die Heilung für jeden Grad über dem 3. um 1W4.";"cleric"
3;"Mit Stein verschmelzen";"Verwandlung";"1 Aktion";"Berührung";;"8 Stunden";"Du betrittst einen steinernen Gegenstand oder eine Oberfläche, die groß genug ist, um deinen Körper aufzunehmen, und verschmilzt für die Wirkungsdauer mitsamt deiner gesamten Ausrüstung mit dem Stein. Du verwendest deine Bewegungsrate, um an einem Punkt, den du berühren kannst, in den Stein zu treten. Du bist nicht sichtbar und kannst nur auf magische Weise wahrgenommen werden.  Während du mit dem Stein verschmolzen bist, kannst du nicht sehen, was außerhalb vor sich geht. Du bist zudem bei Weisheitswürfen (Wahrnehmung), um Geräusche von außen zu hören, im Nachteil. Du bemerkst, wie die Zeit vergeht, und kannst Zauber auf dich selbst wirken. Zudem kannst du deine Bewegungsrate verwenden, um den Stein dort zu verlassen, wo du ihn betreten hast. Dadurch endet der Zauber. Anderenfalls kannst du dich nicht bewegen.  Geringer physischer Schaden am Stein verletzt dich nicht. Wird er teilweise zerstört oder seine Form verändert, so dass du nicht mehr hineinpasst, wirst du ausgestoßen und erleidest 6W6 Wuchtschaden. Wird der Stein vollständig zerstört oder in eine andere Substanz verwandelt, wirst du ausgestoßen und erleidest 50 Wuchtschaden. Wenn du ausgestoßen wirst, fällst du auf eine freie Stelle, die deinem Eintrittsort am nächsten liegt.";"cleric,druid"
3;"Mit Toten sprechen";"Nekromantie";"1 Aktion";"3 Meter";;"10 Minuten";"Du erfüllst einen Leichnam deiner Wahl in Reichweite mit dem Anschein von Leben und Intelligenz, damit er Fragen beantworten kann, die du ihm stellst Die Leiche muss einen Mund besitzen und darf nicht untot sein. Der Zauber scheitert, wenn die Leiche innerhalb der letzten zehn Tage bereits Ziel dieses Zaubers war.  Bis der Zauber endet, kannst du der Leiche bis zu fünf Fragen stellen. Die Leiche besitzt nur das Wissen, das sie zu Lebzeiten hatte, und spricht nur die zu Lebzeiten bekannten Sprachen. Die Antworten sind normalerweise kurz, kryptisch oder monoton. Der Leichnam muss dir nicht wahrheitsgemäß antworten, wenn du ihm feindlich gesinnt bist oder er dich als Feind ansieht. Dieser Zauber bringt nicht die Seele der Kreatur in ihren Körper zurück, nur ihren belebenden Geist Daher kann die Leiche keine neuen Informationen erhalten, nichts verstehen, das nach ihrem Tod geschehen ist und nicht über zukünftige Ereignisse mutmaßen.";"bard,cleric"
3;"Nahrung und Wasser erschaffen";"Beschwörung";"1 Aktion";"9 Meter";;"Unmittelbar";"Du erschaffst 22,5 Kilogramm Nahrung und 120 Liter Wasser auf dem Boden oder in Behältern in Reichweite. Diese Vorräte reichen aus, um bis zu fünfzehn Humanoide oder fünf Reittiere 24 Stunden lang zu versorgen. Das Essen ist fade, aber nahrhaft, und verdirbt, wenn es nicht innerhalb von 24 Stunden gegessen wird. Das Wasser ist sauber und verdirbt nicht.";"cleric,paladin"
3;"Schutz vor Energie";"Bannzauber";"1 Aktion";"Berührung";;"Konzentration bis 1 min";"Für die Wirkungsdauer ist eine willige Kreatur, die du berührst, gegen eine Schadensart deiner Wahl resistent: Blitz, Feuer, Kälte, Säure oder Schall.";"cleric,druid,ranger,sorcerer,wizard"
3;"Schutzkreis";"Bannzauber";"1 Minute";"3 Meter";;"1 Stunde";"Du erschaffst einen sechs Meter hohen Zylinder aus magischer Energie mit einem Radius von drei Metern, der in Reichweite auf einen Punkt auf dem Boden zentriert ist, den du sehen kannst. Leuchtende Runen erscheinen dort, wo der Zylinder den Boden oder eine andere Oberfläche überschneidet  Wähle einen oder mehrere der folgenden Kreaturentypen: celestische Wesen, Elementare, Feenwesen, Unholde oder Untote. Der Kreis beeinflusst eine Kreatur des gewählten Typs auf die folgende Art:  " Die Kreatur kann den Zylinder nicht freiwillig auf nichtmagische Weise betreten. Versucht die Kreatur, Teleportation oder Ebenenreisen zu verwenden, muss sie zuerst einen Charismarettungswurfbestehen.<br/> " Die Kreatur ist bei Angriffswürfen gegen Ziele innerhalb des Zylinders im Nachteil.<br/> " Ziele im Zylinder können nicht von der Kreatur besessen, bezaubert oder verängstigt werden.<br/>  Wenn du diesen Zauber wirkst, kannst du seine Wirkung umkehren, so dass Kreaturen des ausgewählten Typs den Zylinder nicht verlassen können und Ziele außerhalb des Zylinders geschützt sind.<br/><b>Auf höheren Stufen</b> Wirkst du diesen Zauber, indem du einen Zauberplatz des 4. Grades oder höher nutzt, steigt die Wirkungsdauer für jeden Grad über dem 3. um eine Stunde.";"cleric,paladin,warlock,wizard"
3;"Tageslicht";"Hervorrufung";"1 Aktion";"18 Meter";;"1 Stunde";"Eine Sphäre aus Licht breitet sich von einem Punkt deiner Wahl in Reichweite mit einem Radius von 18 Metern aus. Bei der Sphäre handelt es sich um helles Licht, das weitere 18 Meter dämmriges Licht gewährt.  Wenn der gewählte Punkt ein Objekt ist, das du hältst oder das nicht getragen wird, geht das Licht von diesem Objekt aus und bewegt sich mit ihm mit. Das Licht wird blockiert, wenn seine Quelle mit einem undurchsichtigen Objekt wie einer Schüssel oder einem Helm bedeckt wird.  Wenn sich der Wirkbereich dieses Zaubers mit dem einer Dunkelheit überschneidet, die durch einen Zauber des 3. Grades oder niedriger erzeugt wurde, so wird die Dunkelheit gebannt.";"cleric,druid,ranger,sorcerer"
3;"Tote beleben";"Nekromantie";"1 Minute";"3 Meter";;"Unmittelbar";"Dieser Zauber erschafft einen untoten Diener. Wähle einen Knochenhaufen oder die Leiche eines kleinen oder mittelgroßen Humanoiden in Reichweite. Dein Zauber durchdringt das Ziel mit einer verdorbenen Nachahmung des Lebens und erweckt es zu einer untoten Kreatur. Das Ziel wird zu einem Skelett, wenn du Knochen wählst, oder zu einem Zombie, wenn du eine Leiche wählst (der SL hat die Spielwerte der Kreatur),  Du kannst deine Bonusaktion in jedem deiner Züge verwenden, um jede Kreatur, die du mit diesem Zauber belebt hast und die sich im Abstand von bis zu 18 Metern von dir befindet, mental zu befehligen. Wenn du mehrere Kreaturen kontrollierst, kannst du gleichzeitig eine oder alle befehligen, wobei jeder derselbe Befehl erteilt wird. Du entscheidest über die Aktion der Kreatur und ihre Bewegung in ihrem nächsten Zug. Alternativ kannst du einen allgemeinen Befehl erteilen, etwa das Bewachen einer bestimmten Kammer oder eines Korridors. Erteilst du keine Befehle, verteidigt sich die Kreatur lediglich gegen feindlich gesinnte Kreaturen. Sobald die Kreatur einen Befehl erhalten hat, führt sie ihn aus, bis die Aufgabe abgeschlossen ist.  Die Kreatur steht 24 Stunden lang unter deiner Kontrolle. Danach folgt sie keinem deiner Befehle mehr. Um weitere 24 Stunden die Kontrolle über die Kreatur zu behalten, musst du diesen Zauber vor dem Ablauf der ersten 24 Stunden erneut auf die Kreatur wirken. Setzt du den Zauber auf diese Weise ein, erlangst du die Kontrolle über bis zu vier Kreaturen, die du mit diesem Zauber belebt hast, anstatt einen neuen Diener zu erschaffen.<br/><b>Auf höheren Stufen</b> Wirkst du diesen Zauber, indem du einen Zauberplatz des 4. Grades oder höher nutzt, kannst du für jeden Grad über dem 3. Grad zwei zusätzliche untote Kreaturen beleben oder wieder unter deine Kontrolle bringen. Für jede Kreatur benötigst du eine separate Leiche oder einen separaten Knochenhaufen.";"cleric,wizard"
3;"Totstellen";"Nekromantie";"1 Aktion";"Berührung";;"1 Stunde";"Du berührst eine bereitwillige Kreatur und versetzt sie in einen reglosen Zustand, der nicht vom Tod zu unterscheiden ist.<br /><br />Für die Dauer des Zaubers oder bis du eine Aktion verwendest, um das Ziel zu berühren und den Zauber aufzuheben, erscheint das Ziel für alle äußeren Blicke und für Zauber, die zur Bestimmung des Status des Ziels verwendet werden, tot. Das Ziel ist geblendet und handlungsunfähig und seine Geschwindigkeit sinkt auf 0. Das Ziel ist resistent gegen jeglichen Schaden außer psychischem Schaden. Wenn das Ziel krank oder vergiftet ist, wenn du den Zauber sprichst, oder während der Wirkung des Zaubers krank oder vergiftet wird, haben die Krankheit und das Gift keine Wirkung, bis der Zauber endet.";"bard,cleric,druid,wizard"
3;"Unauffindbarkeit";"Bannzauber";"1 Aktion";"Berührung";;"8 Stunden";"Für die Wirkungsdauer verbirgst du ein Ziel, das du berührst, vor Erkenntniszaubern. Beim Ziel kann es sich um eine bereitwillige Kreatur, einen Ort oder einen Gegenstand handeln, die oder der in keiner Abmessung größer als drei Meter sein darf. Das Ziel kann nicht von Erkenntniszaubern beeinflusst oder durch magische Ausspähungssensoren wahrgenommen werden.";"bard,cleric,ranger"
3;"Verständigung";"Hervorrufung";"1 Aktion";"Unbegrenzt";;"1 Runde";"Du sendest eine kurze Nachricht von höchstens 25 Wörtern an eine Kreatur, mit der du vertraut bist. Die Kreatur hört die Nachricht in ihrem Kopf, erkennt dich als Absender, wenn sie dich kennt, und kann auf gleiche Weise sofort antworten. Der Zauber ermöglicht es Kreaturen mit einem Intelligenzwert von mindestens 1, die Bedeutung deiner Nachricht zu verstehen.  Du kannst die Nachricht über beliebige Entfernungen und sogar auf andere Ebenen senden. Befindet sich das Ziel jedoch auf einer anderen Ebene als du, besteht ein Risiko von fünf Prozent, dass die Nachricht nicht ankommt.";"bard,cleric,wizard"
3;"Wächtergeister";"Beschwörung";"1 Aktion";"Selbst (4,5 Meter Radius)";;"Konzentration bis 10 min";"Du rufst Geister herbei, die dich beschützen. Sie schwirren während der Wirkungsdauer in einer Entfernung von 4,5 Metern um dich herum. Wenn du gut oder neutral bist, erscheint ihre Spektralform engelsgleich oder feenhaft (deine Wahl), Wenn du böse bist, erscheinen sie teuflisch.  Wenn du diesen Zauber wirkst, kannst du eine beliebige Anzahl von Kreaturen bestimmen, die du sehen kannst. Sie werden von dem Zauber nicht betroffen. Die Bewegungsrate betroffener Kreaturen wird im Wirkungsbereich halbiert. Wenn eine Kreatur den Wirkungsbereich in einem Zug erstmals betritt oder ihren Zug darin beginnt, muss sie einen Weisheitsrettungswurf ausführen. Scheitert der Wurf, erleidet die Kreatur 3W8 gleißenden Schaden (wenn du gut oder neutral bist) oder 3W8 nekrotischen Schaden (wenn du böse bist). Bei einem erfolgreichen Rettungswurf erleidet die Kreatur halb so viel Schaden.<br/><b>Auf höheren Stufen</b> Wirkst du diesen Zauber, indem du einen Zauberplatz des 4. Grades oder höher nutzt, steigt der Schaden für jeden Grad über dem 3. um 1W8.";"cleric"
3;"Wiederbeleben";"Beschwörung";"1 Aktion";"Berührung";;"Unmittelbar";"Du berührst eine Kreatur, die innerhalb der letzten Minute gestorben ist. Diese Kreatur wird mit 1 Trefferpunkt wieder lebendig. Dieser Zauber kann keine Kreatur wieder zum Leben erwecken, die an Altersschwäche gestorben ist, und auch keine fehlenden Körperteile wiederherstellen.";"cleric,paladin"
3;"Zungen";"Erkenntnis";"1 Aktion";"Berührung";;"1 Stunde";"Dieser Zauber gewährt der berührten Kreatur die Fähigkeit, jede gesprochene Sprache zu verstehen, die sie hört Wenn das Ziel spricht, können außerdem alle Kreaturen verstehen, was es sagt, die mindestens eine Sprache beherrschen und das Ziel hören können.";"bard,cleric,sorcerer,warlock,wizard"
4;"Bewegungsfreiheit";"Bannzauber";"1 Aktion";"Berührung";;"1 Stunde";"Du berührst eine bereitwillige Kreatur. Für die Wirkungsdauer wird die Bewegungsrate des Ziels nicht von schwierigem Gelände eingeschränkt. Zudem können Zauber oder andere magische Effekte weder seine Bewegungsrate verringern noch das Ziel lähmen oder festsetzen.  Das Ziel kann außerdem 1,5 Meter seiner Bewegungsrate verwenden, um nichtmagischen Fesseln automatisch zu entkommen (beispielsweise Handschellen oder einer Kreatur, die es gepackt hat). Die Bewegungsrate oder Angriffe des Ziels unterliegen keinem Nachteilen, wenn es sich unter Wasser befindet";"bard,cleric,druid,ranger"
4;"Hüter des Glaubens";"Beschwörung";"1 Aktion";"9 Meter";;"8 Stunden";"Ein großer, geisterhafter Wächter erscheint in Reichweite an einer freien Stelle deiner Wahl, die du sehen kannst. Er schwebt dort für die Wirkungsdauer. Der Wächter besetzt diesen Bereich und ist bis auf ein leuchtendes Schwert und einen Schild mit dem Symbol deiner Gottheit nicht zu erkennen.  Alle Kreaturen, die dir feindlich gesinnt sind und sich dem Wächter in einem Zug erstmals auf bis zu drei Meter nähern, müssen einen Geschicklichkeitsrettungswurf ausführen. Scheitert der Wurf, erleidet die Kreatur 20 gleißenden Schaden, anderenfalls die Hälfte. Der Wächter verschwindet, wenn er insgesamt 60 Schaden verursacht hat.";"cleric"
4;"Kreatur aufspüren";"Erkenntnis";"1 Aktion";"Selbst";;"Konzentration bis 1 h";"Beschreibe oder nenne eine Kreatur, mit der du vertraut bist. Solange sich die Kreatur im Abstand von bis zu 300 Metern von dir befindet, spürst du, in welcher Richtung ihr Aufenthaltsort liegt. Bewegt sich die Kreatur, weißt du, in welche Richtung sie sich bewegt.  Der Zauber kann eine bestimmte dir bekannte Kreatur aufspüren oder die nächstgelegene Kreatur einer bestimmten Art (wie ein Mensch oder ein Einhorn), sofern du eine derartige Kreatur mindestens einmal aus der Nähe (aus maximal neun Metern Entfernung) gesehen hast. Hat die von dir beschriebene oder genannte Kreatur eine andere Gestalt angenommen, wie beispielsweise unter dem Effekt des Zaubers <a href=304>Verwandlung</a>, spürt dieser Zauber die Kreatur nicht auf.  Dieser Zauber kann die Kreatur nicht aufspüren, wenn fließendes Wasser mit einer Breite von mindestens drei Metern den direkten Weg zwischen dir und der Kreatur blockiert.";"bard,cleric,druid,paladin,ranger,wizard"
4;"Stein formen";"Verwandlung";"1 Aktion";"Berührung";;"Unmittelbar";"Du berührst einen maximal mittelgroßen, steinernen Gegenstand oder einen Bereich aus Stein, der in keiner Abmessung größer als 1,5 Meter sein darf, und verformst ihn nach deinen Wünschen. Du könntest beispielsweise einen großen Felsen in eine Waffe, einen Götzen oder eine Truhe formen, oder einen kleinen Durchgang durch eine Mauer schaffen, solange die Mauer nicht dicker als 1,5 Meter ist. Du könntest auch eine Steintür oder ihren Rahmen umformen, um sie zu versiegeln. Der von dir erschaffene Gegenstand kann bis zu zwei Scharniere und einen Riegel besitzen, feinere mechanische Details sind jedoch nicht möglich.";"cleric,druid,wizard"
4;"Todesschutz";"Bannzauber";"1 Aktion";"Berührung";;"8 Stunden";"Du berührst eine Kreatur und verleihst ihr einen gewissen Schutz vor dem Tod. Wenn die Trefferpunkte des Ziels durch erlittenen Schaden erstmals auf 0 sinken würden, sinken sie stattdessen auf 1 Trefferpunkt und der Zauber endet.  Erleidet das Ziel während der Wirkungsdauer einen Effekt, der es sofort töten würde, ohne Schaden zu verursachen, wird die Kreatur nicht von diesem Effekt betroffen und der Zauber endet.";"cleric,paladin"
4;"Verbannung";"Bannzauber";"1 Aktion";"18 Meter";;"Konzentration bis 1 min";"Du versuchst, eine Kreatur in Reichweite, die du sehen kannst, auf eine andere Existenzebene zu verbannen. Das Ziel muss einen Charismarettungswurf bestehen, oder es wird verbannt.  Ist das Ziel auf der Existenzebene heimisch, auf der du dich befindest, verbannst du das Ziel auf eine harmlose Halbebene. Solange sich das Ziel dort befindet, ist es kampfunfähig. Das Ziel bleibt dort, bis der Zauber endet. Dann erscheint es wieder an der Stelle, von der es wegteleportiert wurde, oder an der nächstgelegenen freien Stelle.  Ist das Ziel auf einer anderen Existenzebene heimisch als der, auf der du dich befindest, verbannst du das Ziel mit einem leisen Knall und es kehrt auf seine Heimatebene zurück. Endet der Zauber, bevor eine Minute vergangen ist, erscheint das Ziel wieder an der Stelle, von der es wegteleportiert wurde, oder an der nächstgelegenen freien Stelle. Anderenfalls kehrt das Ziel nicht zurück.<br/><b>Auf höheren Stufen</b> Wirkst du diesen Zauber, indem du einen Zauberplatz des 5. Grades oder höher nutzt, kannst du für jeden Grad über dem 4. eine zusätzliche Kreatur als Ziel wählen.";"cleric,paladin,sorcerer,warlock,wizard"
